松弛,joy,0.672
松弛,sadness,0.324
松,sadness,0.266
死者,sadness,0.891
死亡,anger,0.574
死亡,anticipation,0.398
死亡,disgust,0.656
死亡,fear,0.843
死亡,sadness,0.915
死亡,surprise,0.578
死胎,sadness,0.891
死气沉沉,fear,0.781
死气沉沉,sadness,0.797
死后的,sadness,0.625
死党,joy,0.656
嘶,anger,0.328
嘶,fear,0.344
撕裂,anger,0.714
撕裂,disgust,0.578
撕裂,fear,0.672
撕裂,sadness,0.71
思想,anticipation,0.414
司令官,trust,0.578
司令,trust,0.547
司法,anticipation,0.398
司法,trust,0.641
说情,fear,0.234
说情,sadness,0.344
说情,trust,0.391
说明,anticipation,0.367
说明,trust,0.539
说谎者,disgust,0.539
说谎,anger,0.408
说谎,disgust,0.531
说服,anticipation,0.367
说服,trust,0.586
说唱,anger,0.266
顺,anger,0.5
顺,disgust,0.438
顺,sadness,0.547
睡过头,fear,0.226
税,sadness,0.142
水蛭,disgust,0.75
水蛭,fear,0.531
水银,surprise,0.422
水螅,fear,0.422
水平,trust,0.453
水泡,disgust,0.547
水泥,anticipation,0.203
水泥,trust,0.336
水果,joy,0.344
水痘,disgust,0.555
水痘,fear,0.422
水痘,sadness,0.424
栓塞,fear,0.516
栓塞,sadness,0.531
衰退,fear,0.438
衰老,fear,0.547
衰老,sadness,0.5
衰竭,anticipation,0.297
衰竭,sadness,0.375
衰减,sadness,0.344
衰变,fear,0.557
衰变,sadness,0.482
刷新,joy,0.5
数字,trust,0.438
数学的,trust,0.477
数不清,anticipation,0.461
树液,sadness,0.172
树皮,anger,0.364
树木,joy,0.312
树,anger,0
树,anticipation,0.227
树,disgust,0.039
树,joy,0.09
树,surprise,0.078
树,trust,0.406
束缚,fear,0.547
束缚,sadness,0.328
术士,fear,0.641
鼠疫,disgust,0.852
鼠疫,fear,0.703
鼠疫,sadness,0.547
鼠,disgust,0.633
鼠,fear,0.484
熟悉,anticipation,0.391
熟悉,joy,0.333
熟悉,trust,0.68
熟练工,trust,0.453
熟练,trust,0.695
熟,anticipation,0.625
熟,trust,0.656
赎罪,anticipation,0.359
赎罪,joy,0.197
赎罪,trust,0.438
赎金,anger,0.438
赎金,fear,0.644
赎回,joy,0.375
疏远,sadness,0.727
疏忽,anger,0.312
疏忽,disgust,0.422
舒适,joy,0.583
枢,trust,0.297
抒情,joy,0.439
书店,joy,0.125
瘦弱,fear,0.516
瘦弱,sadness,0.719
兽人,anger,0.289
兽人,disgust,0.383
兽人,fear,0.388
兽,anger,0.562
兽,disgust,0.68
兽,fear,0.734
授权,trust,0.633
狩猎,anger,0.411
狩猎,anticipation,0.539
狩猎,fear,0.5
狩猎,joy,0.109
受引力作用,anticipation,0.477
受限,anger,0.5
受限,disgust,0.32
受限,fear,0.578
受限,sadness,0.531
受托人,trust,0.734
受伤,fear,0.719
受伤,sadness,0.609
受虐狂,anger,0.556
受虐狂,disgust,0.664
受虐狂,fear,0.594
受虐,fear,0.667
受虐,sadness,0.734
受难,anger,0.712
受难,disgust,0.734
受难,fear,0.891
受难,sadness,0.859
受理,trust,0.508
受惊,fear,0.844
受惊,surprise,0.867
受戒,trust,0.641
受贿,disgust,0.5
受害者,anger,0.594
受害者,fear,0.719
受害者,sadness,0.828
受害,anger,0.515
受害,disgust,0.656
受害,fear,0.734
受害,sadness,0.75
受害,surprise,0.523
受够了,anger,0.734
受挫,anger,0.636
受,sadness,0.406
首当其冲,anger,0.5
守夜,anticipation,0.398
守卫,fear,0.25
守卫,trust,0.602
守护进程,anger,0.641
守护进程,disgust,0.516
守护进程,fear,0.625
守护进程,sadness,0.391
守护进程,surprise,0.484
手足情谊,trust,0.82
手无寸铁,fear,0.547
手无寸铁,sadness,0.526
手术,fear,0.578
手术,sadness,0.344
手术,trust,0.445
手势,joy,0.387
手榴弹,fear,0.828
手册,trust,0.445
收缩,fear,0.234
收缩,sadness,0.295
收入,anticipation,0.5
收入,joy,0.403
收入,sadness,0.1
收入,trust,0.484
收敛,anticipation,0.547
收回,sadness,0.375
收购,anticipation,0.594
收费,fear,0.312
收费,sadness,0.203
收成,anticipation,0.578
收成,joy,0.297
誓言,trust,0.781
嗜血,anger,0.875
嗜血,disgust,0.852
嗜血,fear,0.922
室内,disgust,0.086
室内,trust,0.32
适合,anger,0.561
适合,joy,0.25
适度的,trust,0.547
适当的,joy,0.406
视力,anticipation,0.633
试用,fear,0.125
试镜,fear,0.266
事业,anticipation,0.453
事实,trust,0.727
事件,surprise,0.477
事故,fear,0.75
事故,sadness,0.516
事故,surprise,0.75
似雪,joy,0.234
似是而非,trust,0.57
式,trust,0.445
世俗,anticipation,0.328
世仇,anger,0.641
示范,joy,0.25
示范,sadness,0.242
氏族,trust,0.398
士气低落,fear,0.578
士气低落,sadness,0.781
士兵,anger,0.258
士兵,sadness,0.273
屎,disgust,0.844
使徒的,trust,0.562
使徒,trust,0.57
使人信服,trust,0.633
使命,anticipation,0.344
使命,trust,0.43
豕,disgust,0.438
史无前例,surprise,0.695
食堂,disgust,0.484
食人族,disgust,0.898
食人族,fear,0.74
实验,anticipation,0.58
实验,surprise,0.414
实现,joy,0.641
实现,trust,0.656
实践,anticipation,0.508
识别,anticipation,0.422
时钟,anticipation,0.375
时尚,trust,0.266
时间,anticipation,0.516
石油,disgust,0.219
石化的,fear,0.844
石,anger,0.258
十四行诗,joy,0.438
十四行诗,sadness,0.094
十二月,joy,0.167
湿,sadness,0.078
施加某种,fear,0.578
施加某种,sadness,0.562
狮子,fear,0.484
虱,disgust,0.617
诗篇,joy,0.328
诗篇,trust,0.539
诗,joy,0.412
失踪,fear,0.474
失踪,sadness,0.719
失职,anger,0.397
失职,disgust,0.281
失职,sadness,0.266
失业的,fear,0.391
失业的,sadness,0.359
失望,anger,0.348
失望,disgust,0.328
失望,sadness,0.636
失事,anger,0.633
失事,fear,0.703
失事,sadness,0.625
失去亲人,sadness,0.92
失去,anger,0.349
失去,disgust,0.25
失去,fear,0.391
失去,sadness,0.594
失去,surprise,0.383
失能,sadness,0.648
失明,sadness,0.516
失眠,fear,0.266
失利,anger,0.324
失利,fear,0.578
失利,sadness,0.688
失禁,surprise,0.391
失败,anger,0.234
失败,anticipation,0.383
失败,disgust,0.398
失败,fear,0.578
失败,sadness,0.812
尸体,disgust,0.883
尸体,fear,0.688
尸体,sadness,0.853
尸体,surprise,0.383
尸检,disgust,0.719
尸检,fear,0.557
尸检,sadness,0.562
盛开,anticipation,0.617
盛开,joy,0.5
盛开,trust,0.531
胜任,trust,0.688
胜利者,joy,0.667
胜利,anticipation,0.664
胜利,disgust,0.109
胜利,joy,0.742
胜利,sadness,0.094
胜利,surprise,0.453
胜利,trust,0.586
圣职,anticipation,0.305
圣职,joy,0.121
圣职,sadness,0.109
圣职,trust,0.461
圣经,joy,0.196
圣经,trust,0.609
圣洁,anticipation,0.398
圣洁,fear,0.109
圣洁,joy,0.641
圣洁,surprise,0.305
圣洁,trust,0.656
圣化,anticipation,0.391
圣化,joy,0.364
圣化,sadness,0.108
圣化,surprise,0.336
圣化,trust,0.672
圣歌,anticipation,0.383
圣歌,joy,0.375
圣歌,sadness,0.064
圣歌,trust,0.422
圣诞系列,joy,0.779
圣诞老人,joy,0.727
圣诞节的时候,joy,0.757
圣诞节,joy,0.719
圣诞,joy,0.609
圣,anticipation,0.438
圣,joy,0.328
圣,surprise,0.312
圣,trust,0.648
声望,joy,0.485
声望,trust,0.586
声讨,anger,0.652
声讨,disgust,0.43
声色,anticipation,0.539
声色,joy,0.576
声色,surprise,0.367
声色,trust,0.445
声纳,anticipation,0.367
声明,trust,0.547
生殖,joy,0.156
生物,disgust,0.43
生物,fear,0.34
生日,anticipation,0.633
生日,joy,0.691
生日,surprise,0.492
生气,anger,0.927
生气,sadness,0.5
生活很好,joy,0.766
生活方式,trust,0.461
生活,joy,0.438
生动,joy,0.515
生产,anticipation,0.469
生病,anger,0.333
生病,disgust,0.578
生病,fear,0.621
生病,sadness,0.656
升值,joy,0.656
升值,trust,0.617
升起,anticipation,0.648
升起,joy,0.375
升级,anger,0.569
升华,joy,0.545
慎重,anticipation,0.383
慎重,trust,0.555
渗透,anger,0.422
渗透,fear,0.531
审问,fear,0.375
审计长,trust,0.438
审查,anger,0.424
审查,disgust,0.352
审查,fear,0.149
审查,trust,0.211
神谕,anticipation,0.555
神谕,trust,0.438
神学,anticipation,0.359
神学,trust,0.461
神圣,joy,0.641
神奇,anticipation,0.609
神奇,joy,0.773
神奇,surprise,0.773
神秘的,fear,0.266
神秘的,surprise,0.586
神秘,anticipation,0.711
神秘,fear,0.435
神秘,surprise,0.625
神经质,disgust,0.531
神经质,fear,0.703
神经痛,fear,0.547
神经痛,sadness,0.422
神经紧张,fear,0.627
神经过敏,fear,0.484
神经官能症,fear,0.656
神经官能症,sadness,0.531
神经,fear,0.6
神,anticipation,0.484
神,fear,0.094
神,joy,0.545
神,trust,0.617
深渊,fear,0.578
深渊,sadness,0.594
深情,joy,0.5
深刻,trust,0.625
深恶痛绝,disgust,0.742
深度,trust,0.484
深,sadness,0.742
砷,disgust,0.555
砷,fear,0.703
砷,sadness,0.484
绅士,anger,0.076
绅士,disgust,0.188
绅士,fear,0.141
绅士,trust,0.656
绅,trust,0.398
呻吟,disgust,0.32
呻吟,fear,0.394
呻吟,sadness,0.545
身体素质,joy,0.312
申请人,anticipation,0.602
摄政,trust,0.594
摄,fear,0.641
赦免,joy,0.306
赦免,trust,0.617
涉足,anger,0.234
涉足,disgust,0.195
射手,fear,0.722
射精,anticipation,0.734
射精,joy,0.424
射精,surprise,0.547
射精,trust,0.273
射击,anger,0.672
射击,fear,0.812
射击,sadness,0.688
射击,surprise,0.711
社会主义的,anger,0.25
社会主义的,disgust,0.422
社会主义的,fear,0.318
社会主义的,sadness,0.125
社会主义,disgust,0.414
社会主义,fear,0.405
蛇,disgust,0.57
蛇,fear,0.802
哨兵,trust,0.516
少缴,anger,0.152
少缴,sadness,0.438
上诉,anticipation,0.531
上市,anticipation,0.375
上坡,anticipation,0.5
上坡,fear,0.203
上将,trust,0.594
上海,disgust,0.25
上海,fear,0.266
上帝是好的,joy,0.597
上当,sadness,0.531
上窜,anger,0.309
赏金,anticipation,0.539
赏金,joy,0.485
赏金,trust,0.383
商业,trust,0.461
商人,trust,0.242
商品,trust,0.398
商店,anticipation,0.352
伤心,sadness,0.844
伤人,anger,0.603
伤人,disgust,0.367
伤人,fear,0.688
伤人,sadness,0.688
伤口,anger,0.636
伤口,fear,0.571
伤口,sadness,0.625
伤害,anger,0.712
伤害,fear,0.688
伤害,sadness,0.688
伤,anger,0.469
伤,fear,0.672
伤,sadness,0.562
膳食,anticipation,0.352
善良,anticipation,0.438
善良,joy,0.818
善良,surprise,0.164
善良,trust,0.68
闪亮的,anticipation,0.461
闪亮的,joy,0.515
闪光,disgust,0.094
闪光,joy,0.422
闪电战,surprise,0.742
闪电,anger,0.189
闪电,fear,0.594
闪电,surprise,0.594
煽动叛乱,anger,0.422
煽动叛乱,sadness,0.469
煽动,anger,0.469
煽动,anticipation,0.547
煽动,fear,0.516
山寨,anger,0.227
山寨,disgust,0.258
山莓,joy,0.36
山沟,fear,0.484
山,anticipation,0.375
山,joy,0.25
傻子,disgust,0.461
傻笑,joy,0.802
砂砾,trust,0.43
砂,joy,0.109
沙漠,anger,0.206
沙漠,disgust,0.203
沙漠,fear,0.359
沙漠,sadness,0.344
杀手,anger,0.703
杀手,disgust,0.555
杀手,fear,0.844
杀手,sadness,0.766
杀手,surprise,0.5
杀人,anger,0.906
杀人,disgust,0.836
杀人,fear,0.959
杀人,sadness,0.844
杀,anger,0.853
杀,disgust,0.789
杀,fear,0.962
杀,sadness,0.844
杀,surprise,0.625
僧,trust,0.586
森严,anger,0.368
森严,fear,0.578
森蚺,disgust,0.383
森蚺,fear,0.75
色情,disgust,0.586
色带,anger,0.047
色带,anticipation,0.328
色带,joy,0.212
骚扰,anger,0.659
骚扰,disgust,0.586
骚乱,anger,0.576
骚乱,fear,0.459
骚乱,sadness,0.484
骚乱,surprise,0.688
骚动,anger,0.719
骚动,fear,0.656
骚动,surprise,0.641
丧钟,fear,0.344
丧钟,sadness,0.275
丧心病狂,anger,0.5
丧心病狂,fear,0.531
丧失,anger,0.409
丧失,sadness,0.344
丧亲之痛,sadness,0.922
丧,sadness,0.969
赛跑,joy,0.258
塞斯,disgust,0.67
撒旦,anger,0.828
婼,anger,0.588
婼,disgust,0.445
弱势,trust,0.359
弱点,sadness,0.516
弱点,trust,0.266
弱,fear,0.406
弱,sadness,0.544
若隐若现,fear,0.438
入侵,anger,0.562
入侵,fear,0.766
入侵,sadness,0.453
入侵,surprise,0.773
入迷,joy,0.781
入迷,trust,0.516
蠕动,disgust,0.492
如意,anticipation,0.672
如履薄冰,anticipation,0.453
如履薄冰,trust,0.516
如画,joy,0.578
如果,fear,0.219
如此甜蜜,joy,0.766
肉食,fear,0.531
肉瘤,fear,0.625
肉瘤,sadness,0.797
肉,disgust,0.352
蹂躏,anger,0.682
蹂躏,fear,0.792
蹂躏,sadness,0.797
容忍,anger,0.106
容忍,sadness,0.141
容量,trust,0.469
荣誉,anticipation,0.562
荣誉,joy,0.586
荣誉,surprise,0.281
荣誉,trust,0.844
荣耀,anticipation,0.547
荣耀,joy,0.859
荣耀,surprise,0.344
荣耀,trust,0.477
荣幸,joy,0.688
荣幸,trust,0.719
荣辱与共,disgust,0.398
荣辱与共,fear,0.491
荣辱与共,sadness,0.719
日期,joy,0.344
日落,anticipation,0.453
日落,joy,0.312
日记,joy,0.25
日记,trust,0.422
日出,joy,0.6
日常,anticipation,0.352
日本,joy,0.121
韧性,anger,0.492
韧性,fear,0.4
韧性,trust,0.43
认证,trust,0.766
认可,trust,0.672
忍耐,anticipation,0.422
忍耐,trust,0.555
仁,joy,0.469
仁,trust,0.672
人质,anger,0.47
人质,fear,0.734
人性,joy,0.391
人性,trust,0.688
人生,joy,0.578
人群,fear,0.266
人道主义,anticipation,0.383
人道主义,joy,0.469
人道主义,surprise,0.195
人道主义,trust,0.695
热心,anticipation,0.812
热心,joy,0.552
热心,trust,0.469
热情,anger,0.5
热情,anticipation,0.711
热情,joy,0.875
热情,surprise,0.641
热情,trust,0.328
热电偶,anticipation,0.297
热带,joy,0.455
热爱生活,joy,0.875
热,anger,0.529
惹恼了,anger,0.812
惹恼,anger,0.4
扰流板,sadness,0.348
饶恕,joy,0.453
让位,fear,0.641
让位,sadness,0.717
染色,sadness,0.344
裙带关系,anger,0.371
裙带关系,disgust,0.484
裙带关系,sadness,0.328
确凿,trust,0.578
确认,trust,0.734
确定的,anticipation,0.477
确定的,trust,0.57
确定,trust,0.539
缺陷,anger,0.348
缺陷,disgust,0.531
缺陷,fear,0.266
缺陷,sadness,0.347
缺席者,sadness,0.348
缺席,fear,0.396
缺席,sadness,0.547
缺乏,anger,0.359
缺乏,disgust,0.398
缺乏,fear,0.438
缺乏,sadness,0.453
劝告,trust,0.57
拳击,anger,0.394
全新的开始,joy,0.544
全神贯注,joy,0.273
全神贯注,surprise,0.438
全神贯注,trust,0.414
全身乏力,sadness,0.547
全能,fear,0.406
全军覆没,anger,0.865
全军覆没,fear,0.859
全军覆没,sadness,0.828
权宜,joy,0.25
权宜,trust,0.531
权限,trust,0.75
权威性,trust,0.578
权威,trust,0.664
圈套,fear,0.391
圈,trust,0.43
去掉,anger,0.351
去掉,fear,0.328
去掉,sadness,0.281
龋齿,disgust,0.445
取悦,joy,0.75
取悦,surprise,0.305
取消资格,anger,0.328
取消资格,disgust,0.227
取消资格,sadness,0.435
取消关注,anger,0.25
取消抵押品赎回权,fear,0.469
取消抵押品赎回权,sadness,0.453
取消,joy,0.547
取消,sadness,0.234
取款,fear,0.377
蛆,disgust,0.844
屈尊,anger,0.576
屈尊,disgust,0.531
屈尊,sadness,0.391
屈辱,anticipation,0.398
屈辱,disgust,0.711
屈辱,fear,0.719
屈辱,sadness,0.802
驱逐舰,anger,0.812
驱逐舰,fear,0.75
驱逐出境,fear,0.406
驱逐出境,sadness,0.5
驱逐,anger,0.656
驱逐,disgust,0.391
驱逐,fear,0.438
驱逐,sadness,0.414
驱蚊,anger,0.442
驱蚊,disgust,0.469
驱蚊,fear,0.391
驱魔,fear,0.8
驱魔,sadness,0.641
区别,anger,0.606
区别,disgust,0.664
区别,fear,0.391
区别,sadness,0.578
球杆,anticipation,0.508
球队,trust,0.664
求爱,anticipation,0.656
求爱,joy,0.375
求爱,trust,0.508
求,sadness,0.484
囚禁,anger,0.484
囚禁,disgust,0.539
囚禁,fear,0.811
囚禁,sadness,0.688
囚犯,anger,0.516
囚犯,disgust,0.508
囚犯,fear,0.562
囚犯,sadness,0.531
秋季,joy,0.254
秋季,sadness,0.418
穷凶极恶,anger,0.706
穷凶极恶,disgust,0.617
穷光蛋,sadness,0.562
庆祝活动,joy,0.833
庆祝,anticipation,0.672
庆祝,joy,0.97
庆典,anticipation,0.656
庆典,joy,0.929
庆典,surprise,0.539
庆典,trust,0.523
请享用,anticipation,0.578
请享用,joy,0.812
请享用,trust,0.484
请帖,anticipation,0.664
请教,trust,0.57
请别打扰我,anger,0.517
氰化物,fear,0.797
晴朗,anticipation,0.5
晴朗,joy,0.562
晴朗,surprise,0.102
情欲,anticipation,0.625
情绪化,sadness,0.438
情人,anticipation,0.562
情人,joy,0.719
情人,trust,0.477
情况,joy,0.125
情况,trust,0.359
情景剧,anger,0.212
情景剧,sadness,0.242
情妇,anger,0.182
情妇,disgust,0.523
情报,fear,0.038
情报,joy,0.477
情报,trust,0.719
情,anticipation,0.633
情,joy,0.603
情,trust,0.469
清真寺,anger,0.122
清醒,trust,0.586
清算,anticipation,0.641
清洁,joy,0.26
清洁,trust,0.484
清单,trust,0.586
清除,fear,0.562
倾斜,trust,0.414
倾覆,surprise,0.664
轻信,sadness,0.25
轻信,trust,0.281
轻松,joy,0.442
轻视,anger,0.69
轻轻的,joy,0.297
轻蔑,anger,0.769
轻率,anger,0.329
轻率,disgust,0.312
轻率,sadness,0.375
轻快,joy,0.212
青年,anger,0.045
青年,anticipation,0.492
青年,fear,0.062
青年,joy,0.375
青年,surprise,0.172
青葱的,disgust,0.188
青葱的,joy,0.47
青葱的,sadness,0.109
青春的,joy,0.203
沁,disgust,0.688
勤勉,trust,0.68
勤,anticipation,0.5
亲属,anticipation,0.352
亲属,joy,0.455
亲属,trust,0.719
亲密关系,fear,0.203
亲密,anticipation,0.57
亲密,joy,0.71
亲密,trust,0.634
亲近,joy,0.552
亲近,trust,0.719
亲爱的,joy,0.672
侵入者,anger,0.531
侵入者,fear,0.828
侵入者,surprise,0.703
侵入,anger,0.598
侵入,disgust,0.531
侵入,fear,0.531
侵入,surprise,0.617
侵扰,fear,0.484
侵权,anger,0.516
侵权,disgust,0.516
侵略者,anger,0.656
侵略者,fear,0.812
侵略者,sadness,0.42
侵略性,anger,0.667
侵略性,fear,0.703
侵略,anger,0.702
侵略,fear,0.609
侵害,anger,0.485
侵犯,fear,0.656
钦佩,joy,0.734
钦佩,surprise,0.328
钦佩,trust,0.703
窃贼,disgust,0.547
窃贼,fear,0.594
窃听器,disgust,0.359
窃听器,fear,0.188
怯懦,fear,0.567
怯懦,sadness,0.652
切实,trust,0.414
切割机,fear,0.344
切割,anger,0.485
切割,disgust,0.352
切割,fear,0.484
切割,sadness,0.422
切除,fear,0.406
撬,anger,0.266
撬,anticipation,0.469
撬,trust,0.195
巧克力,anticipation,0.516
巧克力,joy,0.484
巧克力,trust,0.445
巧合,surprise,0.461
敲定,fear,0.234
呛,anger,0.719
呛,sadness,0.682
抢占,fear,0.625
抢劫,anger,0.544
抢劫,disgust,0.555
抢劫,fear,0.8
抢劫,sadness,0.6
抢,anger,0.431
抢,disgust,0.516
抢,fear,0.609
抢,sadness,0.491
强制,anger,0.591
强制,fear,0.7
强硬,sadness,0.212
强调,fear,0.531
强迫症,fear,0.375
强迫,anger,0.515
强迫,disgust,0.547
强迫,fear,0.547
强迫,sadness,0.438
强奸,anger,0.894
强奸,disgust,0.906
强奸,fear,0.87
强奸,sadness,0.875
强化,joy,0.516
强化,trust,0.661
强横,anger,0.828
强横,disgust,0.562
强横,fear,0.734
强光,anger,0.562
强光,fear,0.43
强度,joy,0.438
强度,trust,0.656
强盗,disgust,0.492
强盗,fear,0.516
强大,anger,0.424
强大,anticipation,0.477
强大,disgust,0.102
强大,fear,0.359
强大,joy,0.516
强大,trust,0.562
强辩,anticipation,0.406
强辩,surprise,0.477
强辩,trust,0.289
枪支,anger,0.547
枪支,fear,0.6
枪手,fear,0.828
枪口,fear,0.312
枪,anger,0.576
枪,fear,0.734
歉然,trust,0.5
嵌合体,fear,0.375
嵌合体,surprise,0.492
谴责,anger,0.825
遣散,sadness,0.333
潜行,anger,0.409
潜行,fear,0.422
潜行,surprise,0.656
潜,anger,0.266
潜,anticipation,0.273
潜,disgust,0.305
潜,surprise,0.156
钱德勒,trust,0.391
钱,anger,0.074
钱,anticipation,0.586
钱,joy,0.531
钱,surprise,0.203
钱,trust,0.359
虔诚的,anticipation,0.438
虔诚的,joy,0.273
虔诚的,trust,0.562
虔,disgust,0.445
虔,sadness,0.219
虔,trust,0.5
前瞻性,anticipation,0.57
前哨战,anger,0.545
前哨,fear,0.328
前臂,anger,0.156
前臂,anticipation,0.25
签名,trust,0.477
谦逊,joy,0.266
谦逊,trust,0.602
谦虚,trust,0.57
谦卑,disgust,0.047
谦卑,joy,0.344
谦卑,sadness,0.078
谦卑,trust,0.68
铅坠,fear,0.613
器具,fear,0.198
器官,anticipation,0.25
器官,joy,0.094
契约,anger,0.41
契据,trust,0.531
泣,sadness,0.896
弃儿,disgust,0.406
弃儿,fear,0.388
弃儿,sadness,0.672
弃,anger,0.222
弃,fear,0.534
弃,sadness,0.828
气质,trust,0.617
气旋,fear,0.688
气旋,surprise,0.648
气氛,joy,0.379
起义,anger,0.652
起义,anticipation,0.68
起义,fear,0.545
起诉书,fear,0.484
起诉,anger,0.63
起诉,fear,0.609
起诉,sadness,0.5
起色,joy,0.309
起色,trust,0.523
起泡,disgust,0.594
起搏,fear,0.316
起爆,fear,0.766
起爆,surprise,0.773
启用,trust,0.508
启示,fear,0.844
启示,joy,0.609
启示,trust,0.602
启发,anticipation,0.602
启发,joy,0.606
启发,surprise,0.406
启发,trust,0.68
乞丐,sadness,0.422
旗舰,trust,0.469
祺,joy,0.636
畦,sadness,0.344
祈祷,anticipation,0.547
祈祷,fear,0.109
祈祷,joy,0.469
祈祷,surprise,0.18
祈祷,trust,0.516
奇异的,surprise,0.578
奇术,surprise,0.555
奇妙,joy,0.844
奇妙,surprise,0.586
奇迹,anticipation,0.633
奇迹,joy,0.758
奇迹,surprise,0.859
奇迹,trust,0.562
奇怪的,disgust,0.82
奇怪,surprise,0.867
奇,surprise,0.188
欺骗,anger,0.547
欺骗,disgust,0.461
欺骗,sadness,0.562
欺骗,trust,0.203
欺负,anger,0.688
欺负,fear,0.656
欺负,sadness,0.578
期望,anticipation,0.742
期望,surprise,0.148
期望,trust,0.477
期待,anticipation,0.789
凄凉,sadness,0.656
七弦琴,joy,0.234
瀑布,joy,0.453
谱系,trust,0.57
普通话,trust,0.297
仆人,trust,0.344
噗,trust,0.258
扑通,anger,0.469
扑灭,anger,0.394
破晓,fear,0.15
破碎,anger,0.735
破碎,disgust,0.398
破碎,fear,0.672
破碎,sadness,0.609
破伤风,disgust,0.617
破灭,sadness,0.63
破裂,fear,0.706
破裂,sadness,0.588
破裂,surprise,0.719
破旧,disgust,0.383
破解,anger,0.422
破解,fear,0.484
破获,anger,0.455
破获,fear,0.516
破坏性的,anger,0.561
破坏性的,disgust,0.57
破坏性的,fear,0.719
破坏性的,sadness,0.875
破坏性的,trust,0.227
破坏,anger,0.727
破坏,disgust,0.609
破坏,fear,0.703
破坏,sadness,0.484
破坏,surprise,0.742
破产者,fear,0.375
破产者,sadness,0.609
破产,anger,0.221
破产,disgust,0.445
破产,fear,0.391
破产,sadness,0.5
破产,surprise,0.266
迫害,anger,0.734
迫害,disgust,0.625
迫害,fear,0.797
迫害,sadness,0.844
泼辣,disgust,0.719
屏障,anger,0.287
凭证,trust,0.484
凭据,trust,0.727
评议会,anticipation,0.328
评议会,trust,0.594
评分,anger,0.182
评分,fear,0.25
评分,sadness,0.109
评定,fear,0.172
评定,surprise,0.234
评定,trust,0.594
平庸,sadness,0.344
平民,fear,0.062
平静的,anticipation,0.422
平静的,joy,0.636
平静的,surprise,0.086
平静的,trust,0.648
平静,joy,0.47
平缓,joy,0.303
平衡,fear,0.094
平衡,joy,0.275
平凡,anticipation,0.242
平凡,trust,0.453
平底船,anticipation,0.461
平等,joy,0.394
平等,trust,0.727
平淡,sadness,0.297
聘请,anticipation,0.469
聘请,joy,0.203
聘请,trust,0.484
品尝,anticipation,0.375
品尝,disgust,0.117
品尝,joy,0.531
品尝,sadness,0.034
品尝,trust,0.508
贫穷,anger,0.312
贫穷,disgust,0.469
贫穷,fear,0.391
贫穷,sadness,0.69
贫民区,disgust,0.609
贫民区,fear,0.406
贫民区,sadness,0.438
贫民窟,disgust,0.758
贫困,fear,0.455
贫困,sadness,0.766
拼错,anger,0.136
飘雪,fear,0.266
漂流,sadness,0.266
漂亮,anticipation,0.414
漂亮,joy,0.469
漂亮,trust,0.367
漂浮,anticipation,0.422
漂浮,fear,0.328
漂浮,sadness,0.328
骗人的,anger,0.424
骗人的,disgust,0.461
骗取,anger,0.424
骗取,disgust,0.516
偏执,fear,0.688
偏压,anger,0.345
偏斜,anger,0.368
偏斜,anticipation,0.281
偏头痛,sadness,0.297
偏见,anger,0.545
偏差,sadness,0.422
偏爱,joy,0.348
偏,disgust,0.656
偏,fear,0.484
僻,sadness,0.453
屁股,disgust,0.422
屁股,sadness,0.438
癖好,joy,0.625
脾气坏,anger,0.515
脾气,anger,0.688
啤酒,joy,0.141
疲劳过度,fear,0.234
疲劳,sadness,0.484
皮疹,disgust,0.578
皮肤科医生,trust,0.406
劈开,fear,0.391
披露,trust,0.43
披风,fear,0.266
批准,joy,0.486
批准,trust,0.68
批评,anger,0.516
批评,disgust,0.312
批评,fear,0.469
批评,sadness,0.484
批评,trust,0.234
碰撞,anger,0.609
捧,anticipation,0.562
捧,joy,0.636
捧,trust,0.555
蓬勃,trust,0.562
棚屋,sadness,0.078
朋友,joy,0.5
朋友,trust,0.75
烹饪,trust,0.383
砰,anger,0.422
砰,disgust,0.305
砰,fear,0.652
砰,sadness,0.25
砰,surprise,0.836
怦,fear,0.422
喷嚏,disgust,0.312
喷嚏,surprise,0.477
喷发,anger,0.667
喷发,fear,0.672
喷发,surprise,0.883
喷,disgust,0.641
喷,joy,0.545
配偶,trust,0.414
配件,anticipation,0.445
配件,joy,0.258
配件,trust,0.406
赔款,trust,0.445
赔偿,sadness,0.576
赔偿,trust,0.383
培育,anger,0.059
培育,anticipation,0.508
培育,disgust,0.117
培育,fear,0.078
培育,joy,0.469
培育,trust,0.703
陪审团,trust,0.562
疱疹病毒,disgust,0.773
炮轰,fear,0.594
炮兵,fear,0.625
泡疹,disgust,0.789
泡沫,joy,0.141
跑车,joy,0.125
跑车,trust,0.359
跑步机,anticipation,0.234
跑,fear,0.25
咆哮,anger,0.75
咆哮,disgust,0.297
咆哮,fear,0.547
咆哮,joy,0.348
抛射物,fear,0.654
叛徒,anger,0.562
叛徒,disgust,0.602
叛徒,fear,0.656
叛徒,sadness,0.588
叛逃,fear,0.398
叛逆,anger,0.516
叛逆,disgust,0.688
叛逆,fear,0.656
叛逆,surprise,0.539
叛军,fear,0.435
叛变,anger,0.529
判决书,fear,0.344
判断,surprise,0.422
判断,trust,0.469
派对,joy,0.765
排泄,disgust,0.828
排外主义,disgust,0.766
排外主义,fear,0.656
